date,dengue haemorrhagic fever,chikungunya fever,zika virus infection,Dengue fever: (Singapore),Insect repellent: (Singapore),weekly mean rainfall (mm),highest 30 min rainfall(mm),highest 60 min rainfall (mm),highest 120 min rainfall (mm),mean temperature,maximum temperature,minimum temperature
2014-11-30,0.0,0.02040816326530612,0.0,0.19,0.0,0.014575569358178057,0.09779179810725552,0.09558823529411765,0.09345794392523366,0.515981735159817,0.6804123711340204,0.507042253521127
2014-12-07,0.0,0.02040816326530612,0.0,0.0,0.0,0.0377639751552795,0.5078864353312303,0.4705882352941177,0.44859813084112155,0.6073059360730597,0.7216494845360826,0.39436619718309895
2014-12-14,0.0,0.02040816326530612,0.0,0.0,0.0,0.06012422360248446,0.3501577287066246,0.3259803921568628,0.31775700934579443,0.5707762557077625,0.804123711340206,0.21126760563380298
2014-12-21,0.0,0.0,0.0,0.0,0.0,0.029151138716356113,0.4384858044164038,0.34803921568627455,0.33411214953271035,0.6575342465753429,0.8144329896907219,0.40845070422535246
2014-12-28,0.0,0.0,0.0,0.0,0.0,0.031966873706004144,0.25867507886435326,0.21078431372549022,0.20560747663551407,0.5319634703196354,0.6907216494845358,0.43661971830985946
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.00463768115942029,0.018927444794952678,0.02205882352941177,0.021028037383177572,0.3436073059360729,0.4329896907216493,0.46478873239436647
2015-01-11,0.125,0.04081632653061224,0.0,0.0,0.26,0.001159420289855072,0.009463722397476339,0.007352941176470589,0.007009345794392524,0.4421613394216126,0.5154639175257731,0.507042253521127
2015-01-18,0.0,0.02040816326530612,0.0,0.0,0.0,0.06542443064182195,0.4195583596214511,0.3455882352941177,0.39252336448598135,0.420091324200913,0.6907216494845358,0.33802816901408494
2015-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319634703196354,0.597938144329897,0.43661971830985946
2015-02-01,0.0,0.02040816326530612,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.5022831050228311,0.536082474226804,0.42253521126760596
2015-02-08,0.0,0.04081632653061224,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.5228310502283109,0.6288659793814433,0.43661971830985946
2015-02-15,0.0,0.0,0.0,0.0,0.0,0.01225672877846791,0.10094637223974763,0.10049019607843138,0.12616822429906543,0.3926940639269412,0.5670103092783503,0.38028169014084545
2015-02-22,0.125,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45662100456620935,0.5567010309278353,0.33802816901408494
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0033126293995859213,0.04100946372239748,0.03186274509803922,0.042056074766355145,0.5570776255707766,0.6907216494845358,0.30985915492957794
2015-03-08,0.125,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.6232876712328763,0.8144329896907219,0.507042253521127
2015-03-15,0.0,0.0,0.0,0.45,0.0,0.011594202898550725,0.1861198738170347,0.1593137254901961,0.1635514018691589,0.6872146118721463,0.8969072164948453,0.352112676056338
2015-03-22,0.0,0.02040816326530612,0.0,0.0,0.0,0.03809523809523809,0.3722397476340694,0.3088235294117647,0.3481308411214954,0.6210045662100456,0.8247422680412373,0.39436619718309895
2015-03-29,0.125,0.0,0.0,0.47000000000000003,0.0,0.0,0.0,0.0,0.0,0.7260273972602742,0.7938144329896906,0.676056338028169
2015-04-05,0.125,0.02040816326530612,0.0,0.0,0.34,0.005300207039337475,0.10094637223974763,0.07843137254901962,0.07476635514018692,0.7716894977168951,0.7628865979381443,0.38028169014084545
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.035776397515527955,0.19558359621451105,0.16421568627450983,0.15887850467289721,0.6278538812785386,0.7938144329896906,0.507042253521127
2015-04-19,0.0,0.02040816326530612,0.0,0.0,0.0,0.009772256728778466,0.13564668769716087,0.10784313725490198,0.10280373831775703,0.7899543378995433,0.8247422680412373,0.5915492957746484
2015-04-26,0.0,0.04081632653061224,0.0,0.3,0.65,0.0004968944099378881,0.009463722397476339,0.007352941176470589,0.007009345794392524,0.8812785388127868,0.8969072164948453,0.704225352112676
2015-05-03,0.0,0.0,0.0,0.51,0.0,0.010766045548654242,0.06624605678233439,0.07843137254901962,0.09579439252336448,0.7808219178082196,0.865979381443299,0.43661971830985946
2015-05-10,0.0,0.02040816326530612,0.0,0.0,0.0,0.03229813664596273,0.20820189274447948,0.1985294117647059,0.19158878504672897,0.6689497716894981,0.7835051546391747,0.43661971830985946
2015-05-17,0.125,0.0,0.0,0.0,0.0,0.027660455486542442,0.1451104100946372,0.14215686274509806,0.21028037383177572,0.7100456621004567,0.7731958762886602,0.43661971830985946
2015-05-24,0.0,0.0,0.0,0.38,0.0,0.02434782608695652,0.25867507886435326,0.20343137254901966,0.19392523364485986,0.824200913242009,0.8762886597938149,0.563380281690141
2015-05-31,0.25,0.04081632653061224,0.0,0.0,0.0,0.006459627329192547,0.028391167192429023,0.03431372549019608,0.05140186915887852,0.7968036529680362,0.7525773195876289,0.6197183098591554
2015-06-07,0.125,0.02040816326530612,0.0,1.0,0.0,0.0016563146997929607,0.015772870662460567,0.01715686274509804,0.01635514018691589,0.842465753424658,0.8762886597938149,0.6338028169014085
2015-06-14,0.125,0.0,0.0,0.41000000000000003,0.0,0.01391304347826087,0.1198738170347003,0.11274509803921569,0.14953271028037385,0.8652968036529685,0.8865979381443294,0.563380281690141
2015-06-21,0.0,0.02040816326530612,0.0,0.0,0.0,0.04024844720496894,0.27129337539432175,0.22794117647058829,0.2266355140186916,0.6963470319634699,0.7010309278350513,0.535211267605634
2015-06-28,0.0,0.0,0.0,0.0,0.33,0.014575569358178057,0.08201892744479496,0.10539215686274511,0.10747663551401869,0.746575342465754,0.6907216494845358,0.46478873239436647
2015-07-05,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.9863013698630136,0.7731958762886602,1.0
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.034616977225672876,0.24290220820189273,0.25,0.25934579439252337,0.8401826484018264,0.7319587628865976,0.16901408450704292
2015-07-19,0.0,0.02040816326530612,0.0,0.0,0.0,0.02815734989648033,0.27444794952681384,0.24264705882352944,0.23364485981308414,0.8493150684931519,0.6907216494845358,0.38028169014084545
2015-07-26,0.0,0.061224489795918366,0.0,0.0,0.33,0.03925465838509317,0.6561514195583596,0.5514705882352942,0.5327102803738318,0.8675799086757991,0.7113402061855671,0.46478873239436647
2015-08-02,0.0,0.0,0.0,0.0,0.0,0.0004968944099378881,0.006309148264984227,0.004901960784313726,0.004672897196261683,0.9018264840182648,0.7216494845360826,0.7746478873239435
2015-08-09,0.0,0.061224489795918366,0.0,0.0,0.21,0.006128364389233955,0.044164037854889586,0.03431372549019608,0.03271028037383178,0.7237442922374435,0.7216494845360826,0.45070422535211296
2015-08-16,0.0,0.02040816326530612,0.0,0.38,0.0,0.06824016563146998,0.4195583596214511,0.34313725490196084,0.3294392523364486,0.6050228310502281,0.6597938144329896,0.23943661971831043
2015-08-23,0.0,0.04081632653061224,0.0,0.0,0.0,0.06492753623188406,0.46372239747634064,0.5857843137254902,0.6728971962616823,0.7100456621004567,0.6804123711340204,0.2535211267605635
2015-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127853881278537,0.7216494845360826,0.746478873239437
2015-09-06,0.0,0.0,0.0,0.0,0.28,0.018385093167701864,0.29968454258675076,0.2720588235294118,0.25934579439252337,0.8196347031963467,0.7628865979381443,0.49295774647887347
2015-09-13,0.0,0.02040816326530612,0.0,0.0,0.15,0.0013250517598343687,0.018927444794952678,0.014705882352941178,0.014018691588785048,0.8630136986301369,0.7731958762886602,0.704225352112676
2015-09-20,0.0,0.0,0.0,0.0,0.0,0.014409937888198755,0.20820189274447948,0.20588235294117652,0.20327102803738317,0.7488584474885847,0.7216494845360826,0.38028169014084545
2015-09-27,0.0,0.02040816326530612,0.0,0.0,0.0,0.02881987577639751,0.18296529968454256,0.18627450980392157,0.19158878504672897,0.7328767123287672,0.7319587628865976,0.30985915492957794
2015-10-04,0.0,0.061224489795918366,0.0,0.0,0.0,0.003975155279503106,0.0725552050473186,0.056372549019607844,0.053738317757009345,0.8219178082191783,0.7113402061855671,0.71830985915493
2015-10-11,0.0,0.02040816326530612,0.0,0.0,0.21,0.027163561076604552,0.30283911671924285,0.24019607843137258,0.22897196261682248,0.7214611872146128,0.6804123711340204,0.36619718309859195
2015-10-18,0.0,0.08163265306122448,0.0,0.0,0.0,0.017060041407867495,0.27444794952681384,0.21323529411764708,0.20327102803738317,0.7420091324200917,0.7525773195876289,0.352112676056338
2015-10-25,0.0,0.02040816326530612,0.0,0.17,0.0,0.006459627329192547,0.08517350157728706,0.09558823529411765,0.09112149532710281,0.8493150684931519,0.7938144329896906,0.42253521126760596
2015-11-01,0.0,0.0,0.0,0.62,0.0,0.0004968944099378881,0.009463722397476339,0.007352941176470589,0.009345794392523366,0.8835616438356166,0.804123711340206,0.7746478873239435
2015-11-08,0.0,0.04081632653061224,0.0,0.0,0.0,0.02451345755693582,0.056782334384858045,0.056372549019607844,0.053738317757009345,0.6712328767123288,0.8144329896907219,0.14084507042253547
2015-11-15,0.0,0.02040816326530612,0.0,0.32,0.0,0.0014906832298136644,0.022082018927444793,0.01715686274509804,0.01635514018691589,0.6917808219178085,0.742268041237113,0.5774647887323945
2015-11-22,0.0,0.0,0.0,0.0,0.0,0.001159420289855072,0.022082018927444793,0.01715686274509804,0.01635514018691589,0.6894977168949787,0.7938144329896906,0.6478873239436624
2015-11-29,0.125,0.02040816326530612,0.0,0.0,0.0,0.009606625258799172,0.10725552050473185,0.08333333333333334,0.07943925233644861,0.6369863013698631,0.742268041237113,0.39436619718309895
2015-12-06,0.0,0.02040816326530612,0.0,0.0,0.0,0.023519668737060042,0.20820189274447948,0.22058823529411767,0.2663551401869159,0.6392694063926947,0.8144329896907219,0.46478873239436647
2015-12-13,0.125,0.0,0.0,0.0,0.0,0.05333333333333333,0.3501577287066246,0.32107843137254904,0.33411214953271035,0.6666666666666665,0.7525773195876289,0.323943661971831
2015-12-20,0.0,0.0,0.0,0.6,0.0,0.09672877846790891,0.28391167192429023,0.3186274509803922,0.45794392523364497,0.6164383561643825,0.7216494845360826,0.22535211267605648
2015-12-27,0.0,0.0,0.0,0.0,0.27,0.01772256728778468,0.12302839116719241,0.10049019607843138,0.09579439252336448,0.6004566210045659,0.6597938144329896,0.42253521126760596
2016-01-03,0.0,0.0,0.0,0.31,0.28,0.06747826086956522,0.3312302839116719,0.28186274509803927,0.28504672897196265,0.5881278538812791,0.7010309278350513,0.40845070422535246
2016-01-10,0.0,0.02040816326530612,0.0,0.0,0.0,0.12057971014492753,0.2902208201892744,0.37990196078431376,0.44859813084112155,0.4474885844748866,0.42268041237113385,0.2816901408450705
2016-01-17,0.0,0.02040816326530612,0.0,0.0,0.0,0.015238095238095242,0.05993690851735015,0.0735294117647059,0.10514018691588786,0.675799086757991,0.6907216494845358,0.507042253521127
2016-01-24,0.125,0.0,0.0,0.0,0.0,0.014906832298136649,0.1640378548895899,0.1397058823529412,0.14252336448598132,0.7671232876712328,0.7319587628865976,0.6619718309859159
2016-01-31,0.125,0.02040816326530612,0.0,0.33,0.0,0.03262939958592132,0.38801261829652994,0.3602941176470589,0.36682242990654207,0.7237442922374435,0.7010309278350513,0.40845070422535246
2016-02-07,0.25,0.0,0.0,1.0,0.0,0.007950310559006211,0.037854889589905356,0.029411764705882356,0.03271028037383178,0.7694063926940653,0.7319587628865976,0.5774647887323945
2016-02-14,0.0,0.0,0.0,0.76,0.0,0.010434782608695653,0.08201892744479496,0.08333333333333334,0.10747663551401869,0.7420091324200917,0.7216494845360826,0.563380281690141
2016-02-21,0.125,0.04081632653061224,0.0,0.0,0.45,0.02269151138716356,0.11356466876971609,0.11764705882352942,0.11682242990654207,0.5753424657534247,0.6597938144329896,0.46478873239436647
2016-02-28,0.5,0.0,0.0,0.0,0.0,0.06144927536231884,0.26813880126182965,0.25980392156862747,0.2710280373831776,0.6232876712328763,0.6907216494845358,0.40845070422535246
2016-03-06,0.0,0.0,0.0,0.0,0.0,0.059461697722567285,0.3848580441640378,0.5465686274509804,0.6471962616822431,0.6255707762557079,0.6391752577319587,0.33802816901408494
2016-03-13,0.125,0.0,0.0,0.0,0.0,0.0003312629399585919,0.0031545741324921135,0.004901960784313726,0.004672897196261683,0.7511415525114153,0.6701030927835054,0.71830985915493
2016-03-20,0.125,0.0,0.0,0.0,0.19,0.0018219461697722567,0.015772870662460567,0.014705882352941178,0.01635514018691589,0.8196347031963467,0.8350515463917523,0.7746478873239435
2016-03-27,0.25,0.0,0.0,0.0,0.0,0.0019875776397515524,0.037854889589905356,0.029411764705882356,0.028037383177570097,0.8219178082191783,0.8350515463917523,0.6338028169014085
2016-04-03,0.125,0.0,0.0,0.91,0.0,0.0009937888198757762,0.015772870662460567,0.012254901960784315,0.011682242990654207,0.8447488584474887,0.865979381443299,0.676056338028169
2016-04-10,0.25,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920091324200913,0.8969072164948453,0.7887323943661975
2016-04-17,0.0,0.0,0.0,0.0,0.35000000000000003,0.012422360248447204,0.1198738170347003,0.09313725490196079,0.08878504672897197,0.8584474885844746,0.8969072164948453,0.704225352112676
2016-04-24,0.0,0.0,0.0,0.0,0.0,0.01971014492753623,0.14826498422712933,0.11519607843137257,0.10981308411214954,0.9269406392694068,0.9587628865979383,0.6619718309859159
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0004968944099378881,0.006309148264984227,0.004901960784313726,0.004672897196261683,0.9954337899543382,0.938144329896907,0.887323943661972
2016-05-08,0.0,0.0,0.0,0.0,0.0,0.04173913043478261,0.1924290220820189,0.17401960784313728,0.16588785046728974,0.8127853881278537,0.8350515463917523,0.6197183098591554
2016-05-15,0.0,0.0,0.004651162790697674,0.0,0.0,0.0004968944099378881,0.009463722397476339,0.007352941176470589,0.007009345794392524,0.9634703196347032,0.9175257731958766,0.8169014084507045
2016-05-22,0.0,0.02040816326530612,0.0,0.32,0.0,0.020869565217391306,0.167192429022082,0.13480392156862747,0.18457943925233647,0.8972602739726026,0.9072164948453607,0.5915492957746484
2016-05-29,0.0,0.0,0.0,0.0,0.0,0.08265010351966873,0.643533123028391,0.5147058823529412,0.6261682242990655,0.810502283105023,0.8865979381443294,0.535211267605634
2016-06-05,0.125,0.02040816326530612,0.0,0.0,0.37,0.04737060041407868,0.31861198738170343,0.25980392156862747,0.3481308411214954,0.8698630136986298,0.7731958762886602,0.42253521126760596
2016-06-12,0.125,0.0,0.0,0.0,0.0,0.012919254658385095,0.13564668769716087,0.11029411764705883,0.11682242990654207,0.7328767123287672,0.7010309278350513,0.5774647887323945
2016-06-19,0.125,0.0,0.0,0.0,0.0,0.017060041407867495,0.17665615141955834,0.17647058823529416,0.18457943925233647,0.7990867579908678,0.7216494845360826,0.5915492957746484
2016-06-26,0.0,0.02040816326530612,0.0,0.0,0.0,0.05565217391304348,0.3974763406940063,0.41421568627450983,0.4042056074766356,0.6712328767123288,0.6597938144329896,0.46478873239436647
2016-07-03,0.0,0.02040816326530612,0.0,0.0,0.0,0.057971014492753624,0.6908517350157728,0.6421568627450981,0.663551401869159,0.7168949771689497,0.742268041237113,0.22535211267605648
2016-07-10,0.125,0.0,0.0,0.26,0.0,0.0006625258799171843,0.006309148264984227,0.007352941176470589,0.009345794392523366,0.9246575342465753,0.7938144329896906,0.704225352112676
2016-07-17,0.0,0.0,0.0,0.32,0.0,0.005300207039337475,0.0694006309148265,0.05392156862745099,0.05140186915887852,0.9429223744292234,0.7938144329896906,0.47887323943661997
2016-07-24,0.0,0.0,0.0,0.58,0.78,0.004472049689440994,0.025236593059936908,0.019607843137254905,0.01869158878504673,0.7420091324200917,0.7938144329896906,0.5915492957746484
2016-07-31,0.125,0.0,0.0,0.0,0.0,0.12389233954451345,0.5299684542586751,0.48774509803921573,0.6285046728971962,0.5410958904109591,0.7835051546391747,0.22535211267605648
2016-08-07,0.0,0.0,0.0,0.0,0.0,0.0026501035196687373,0.009463722397476339,0.014705882352941178,0.01635514018691589,0.6712328767123288,0.6391752577319587,0.46478873239436647
2016-08-14,0.125,0.02040816326530612,0.0,0.0,0.0,0.03146997929606626,0.34069400630914826,0.2720588235294118,0.25934579439252337,0.7123287671232883,0.7216494845360826,0.16901408450704292
2016-08-21,0.125,0.0,0.0,0.0,0.0,0.005797101449275362,0.056782334384858045,0.04411764705882354,0.042056074766355145,0.8835616438356166,0.7319587628865976,0.6056338028169015
2016-08-28,0.0,0.04081632653061224,0.004651162790697674,0.0,0.0,0.011262939958592132,0.12302839116719241,0.11274509803921569,0.12616822429906543,0.8767123287671237,0.742268041237113,0.2535211267605635
2016-09-04,0.125,0.02040816326530612,1.0,0.0,0.0,0.05167701863354038,0.3659305993690851,0.3651960784313726,0.35747663551401876,0.8059360730593617,0.8350515463917523,0.2816901408450705
2016-09-11,0.0,0.08163265306122448,0.49767441860465117,0.6,0.0,0.021366459627329193,0.16088328075709776,0.125,0.1191588785046729,0.7191780821917813,0.6804123711340204,0.507042253521127
2016-09-18,0.0,0.04081632653061224,0.28837209302325584,0.0,0.0,0.024679089026915114,0.14826498422712933,0.14950980392156865,0.147196261682243,0.6917808219178085,0.7525773195876289,0.2816901408450705
2016-09-25,0.0,0.061224489795918366,0.05116279069767442,0.0,0.0,0.04372670807453416,0.19873817034700314,0.1936274509803922,0.19859813084112152,0.6689497716894981,0.6804123711340204,0.2535211267605635
2016-10-02,0.0,0.04081632653061224,0.037209302325581395,0.4,0.0,0.02111801242236025,0.15457413249211358,0.17156862745098042,0.1799065420560748,0.7305936073059356,0.8144329896907219,0.23943661971831043
2016-10-09,0.0,0.0,0.018604651162790697,0.0,0.38,0.0059627329192546595,0.09779179810725552,0.08333333333333334,0.08177570093457945,0.7716894977168951,0.8969072164948453,0.47887323943661997
2016-10-16,0.0,0.02040816326530612,0.05116279069767442,0.35000000000000003,0.0,0.08115942028985507,0.8422712933753943,0.9044117647058825,0.8808411214953272,0.6940639269406392,0.8453608247422677,0.0985915492957754
2016-10-23,0.0,0.08163265306122448,0.05116279069767442,0.0,0.0,0.0014906832298136649,0.022082018927444793,0.01715686274509804,0.01635514018691589,0.91324200913242,0.9175257731958766,0.47887323943661997
2016-10-30,0.0,0.0,0.05581395348837209,0.0,0.0,0.02699792960662526,0.27129337539432175,0.24019607843137258,0.2383177570093458,0.7922374429223749,0.742268041237113,0.2535211267605635
2016-11-06,0.125,0.04081632653061224,0.018604651162790697,0.0,0.33,0.039917184265010355,0.20189274447949526,0.15686274509803924,0.1518691588785047,0.5228310502283109,0.6907216494845358,0.33802816901408494
2016-11-13,0.0,0.02040816326530612,0.018604651162790697,0.0,0.0,0.049689440993788817,0.2807570977917981,0.28186274509803927,0.2920560747663552,0.5981735159817352,0.7525773195876289,0.38028169014084545
2016-11-20,0.0,0.04081632653061224,0.013953488372093023,0.0,0.0,0.07536231884057971,0.3848580441640378,0.5539215686274511,0.5934579439252337,0.6027397260273974,0.7113402061855671,0.33802816901408494
2016-11-27,0.125,0.0,0.004651162790697674,0.0,0.34,0.105175983436853,0.5362776025236593,0.6470588235294118,0.6799065420560749,0.5251141552511416,0.6185567010309279,0.2535211267605635
2016-12-04,0.0,0.02040816326530612,0.009302325581395349,0.0,0.48,0.009772256728778466,0.028391167192429023,0.026960784313725495,0.042056074766355145,0.6324200913242017,0.6701030927835054,0.5915492957746484
2016-12-11,0.0,0.02040816326530612,0.004651162790697674,0.0,0.0,0.01772256728778468,0.12618296529968454,0.14215686274509806,0.14018691588785048,0.5296803652968047,0.6701030927835054,0.47887323943661997
2016-12-18,0.0,0.02040816326530612,0.0,0.0,0.0,0.08265010351966874,0.501577287066246,0.4019607843137255,0.3901869158878505,0.6666666666666665,0.7628865979381443,0.46478873239436647
2016-12-25,0.0,0.0,0.0,0.0,0.0,0.03296066252587991,0.30914826498422715,0.25,0.2406542056074767,0.650684931506849,0.8144329896907219,0.29577464788732444
2017-01-01,0.0,0.0,0.004651162790697674,0.0,0.0,0.09623188405797102,0.48264984227129337,0.5269607843137255,0.7850467289719627,0.579908675799087,0.7938144329896906,0.33802816901408494
2017-01-08,0.0,0.0,0.0,0.58,0.0,0.01341614906832298,0.06624605678233439,0.10049019607843138,0.09813084112149534,0.4497716894977182,0.6494845360824741,0.352112676056338
2017-01-15,0.125,0.0,0.0,0.0,0.0,0.003975155279503106,0.037854889589905356,0.03431372549019608,0.03271028037383178,0.5844748858447484,0.742268041237113,0.36619718309859195
2017-01-22,0.125,0.0,0.004651162790697674,0.26,0.0,0.025341614906832295,0.36908517350157727,0.2941176470588236,0.28037383177570097,0.6369863013698631,0.8247422680412373,0.12676056338028197
2017-01-29,0.0,0.0,0.0,0.0,0.0,0.038592132505175986,0.21766561514195584,0.1936274509803922,0.19392523364485986,0.47031963470319615,0.6804123711340204,0.36619718309859195
2017-02-05,0.0,0.0,0.0,0.0,0.0,0.09325051759834369,0.4227129337539432,0.37500000000000006,0.3598130841121496,0.3561643835616439,0.5257731958762886,0.29577464788732444
2017-02-12,0.0,0.0,0.009302325581395349,0.0,0.0,0.037267080745341616,0.26813880126182965,0.2794117647058824,0.28971962616822433,0.4657534246575348,0.6597938144329896,0.507042253521127
2017-02-19,0.25,0.0,0.004651162790697674,0.0,0.0,0.04505175983436853,0.3501577287066246,0.286764705882353,0.2733644859813084,0.49999999999999956,0.6907216494845358,0.36619718309859195
2017-02-26,0.0,0.0,0.0,0.0,0.42,0.020041407867494823,0.08517350157728706,0.09068627450980393,0.11448598130841124,0.44063926940639275,0.4948453608247423,0.23943661971831043
2017-03-05,0.0,0.02040816326530612,0.004651162790697674,0.0,0.0,0.02881987577639751,0.15772870662460567,0.20343137254901966,0.24532710280373834,0.5273972602739732,0.6082474226804124,0.38028169014084545
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.04256728778467909,0.09779179810725552,0.09068627450980393,0.10046728971962618,0.445205479452055,0.5257731958762886,0.2816901408450705
2017-03-19,0.125,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.547945205479452,0.6082474226804124,0.507042253521127
2017-03-26,0.0,0.04081632653061224,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.6232876712328763,0.7835051546391747,0.507042253521127
2017-04-02,0.125,0.0,0.009302325581395349,0.0,1.0,0.01805383022774327,0.138801261829653,0.11274509803921569,0.16588785046728974,0.6666666666666665,0.7319587628865976,0.45070422535211296
2017-04-09,0.0,0.02040816326530612,0.023255813953488372,0.0,0.0,0.062111801242236024,0.31861198738170343,0.3308823529411765,0.33644859813084116,0.5365296803652959,0.7835051546391747,0.38028169014084545
2017-04-16,0.0,0.0,0.023255813953488372,0.53,0.0,0.03826086956521739,0.4416403785488959,0.41421568627450983,0.42056074766355145,0.650684931506849,0.8969072164948453,0.2816901408450705
2017-04-23,0.0,0.0,0.023255813953488372,0.0,0.0,0.033788819875776394,0.12933753943217663,0.18382352941176472,0.23364485981308414,0.6347031963470315,0.6907216494845358,0.30985915492957794
2017-04-30,0.0,0.0,0.03255813953488372,0.0,0.0,0.025010351966873706,0.15772870662460567,0.14215686274509806,0.19626168224299068,0.6963470319634699,0.742268041237113,0.38028169014084545
2017-05-07,0.0,0.0,0.013953488372093023,0.0,0.0,0.07089026915113872,0.44479495268138797,0.482843137254902,0.49299065420560756,0.579908675799087,0.6597938144329896,0.26760563380281743
2017-05-14,0.0,0.0,0.004651162790697674,0.0,0.0,0.015238095238095242,0.12618296529968454,0.09803921568627452,0.09345794392523366,0.7625570776255715,0.7216494845360826,0.5492957746478879
2017-05-21,0.25,0.02040816326530612,0.004651162790697674,0.0,0.0,0.02650103519668737,0.17665615141955834,0.16421568627450983,0.18457943925233647,0.7100456621004567,0.6907216494845358,0.5492957746478879
2017-05-28,0.0,0.0,0.018604651162790697,0.0,0.0,0.00712215320910973,0.05993690851735015,0.04656862745098039,0.04672897196261683,0.842465753424658,0.7010309278350513,0.6619718309859159
2017-06-04,0.0,0.0,0.013953488372093023,0.0,0.0,0.06111801242236026,0.36908517350157727,0.3259803921568628,0.31775700934579443,0.6780821917808226,0.6701030927835054,0.38028169014084545
2017-06-11,0.0,0.04081632653061224,0.004651162790697674,0.0,0.38,0.0553209109730849,0.41009463722397477,0.5073529411764707,0.5070093457943926,0.7602739726027399,0.7319587628865976,0.38028169014084545
2017-06-18,0.125,0.02040816326530612,0.004651162790697674,0.0,0.36,0.0,0.0,0.0,0.0,0.9223744292237446,0.7216494845360826,0.802816901408451
2017-06-25,0.0,0.04081632653061224,0.009302325581395349,0.0,0.27,0.006956521739130435,0.11356466876971609,0.09803921568627452,0.09345794392523366,0.7853881278538819,0.7525773195876289,0.6338028169014085
2017-07-02,0.0,0.04081632653061224,0.004651162790697674,0.0,0.27,0.05267080745341614,0.31545741324921134,0.32843137254901966,0.3294392523364486,0.650684931506849,0.6804123711340204,0.18309859154929597
2017-07-09,0.0,0.02040816326530612,0.0,0.0,0.0,0.021366459627329193,0.2145110410094637,0.24754901960784317,0.2663551401869159,0.6347031963470315,0.6494845360824741,0.36619718309859195
2017-07-16,0.0,0.02040816326530612,0.004651162790697674,0.0,0.0,0.02666666666666667,0.14195583596214512,0.18627450980392157,0.25233644859813087,0.6643835616438358,0.6082474226804124,0.36619718309859195
2017-07-23,0.0,0.0,0.0,0.0,0.0,0.03759834368530021,0.2113564668769716,0.2377450980392157,0.2476635514018692,0.5319634703196354,0.6288659793814433,0.39436619718309895
2017-07-30,0.125,0.0,0.027906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.7716894977168951,0.6391752577319587,0.746478873239437
2017-08-06,0.0,0.02040816326530612,0.027906976744186046,0.0,0.0,0.0019875776397515524,0.03470031545741325,0.026960784313725495,0.028037383177570097,0.8447488584474887,0.6804123711340204,0.563380281690141
2017-08-13,0.0,0.02040816326530612,0.009302325581395349,0.0,0.0,0.0013250517598343687,0.025236593059936908,0.019607843137254905,0.01869158878504673,0.8721461187214614,0.7525773195876289,0.8732394366197189
2017-08-20,0.125,0.04081632653061224,0.009302325581395349,0.0,0.0,0.016894409937888197,0.08201892744479496,0.07598039215686275,0.08177570093457945,0.6484018264840183,0.6701030927835054,0.47887323943661997
2017-08-27,0.125,0.02040816326530612,0.0,0.0,0.0,0.04107660455486542,0.36908517350157727,0.3529411764705883,0.34345794392523366,0.6004566210045659,0.6494845360824741,0.39436619718309895
2017-09-03,0.0,0.0,0.004651162790697674,0.63,0.0,0.005300207039337475,0.0725552050473186,0.06127450980392157,0.060747663551401876,0.7374429223744294,0.6494845360824741,0.507042253521127
2017-09-10,0.0,0.02040816326530612,0.0,0.0,0.0,0.005134575569358178,0.050473186119873815,0.03921568627450981,0.03738317757009346,0.6803652968036533,0.6701030927835054,0.6338028169014085
2017-09-17,0.0,0.0,0.0,0.0,0.0,0.02782608695652174,0.18296529968454256,0.15686274509803924,0.1752336448598131,0.675799086757991,0.6288659793814433,0.49295774647887347
2017-09-24,0.125,0.0,0.0,0.0,0.0,0.03064182194616977,0.2365930599369085,0.22549019607843138,0.2196261682242991,0.6894977168949787,0.6907216494845358,0.19718309859154992
2017-10-01,0.0,0.0,0.004651162790697674,0.0,0.0,0.03279503105590063,0.12933753943217663,0.11519607843137257,0.16588785046728974,0.6004566210045659,0.6597938144329896,0.39436619718309895
2017-10-08,0.125,0.02040816326530612,0.0,0.0,0.0,0.012422360248447204,0.1167192429022082,0.09558823529411765,0.09579439252336448,0.6484018264840183,0.6391752577319587,0.40845070422535246
2017-10-15,0.0,0.02040816326530612,0.0,0.77,0.0,0.012919254658385095,0.09148264984227128,0.07843137254901962,0.08177570093457945,0.5913242009132422,0.7731958762886602,0.507042253521127
